seed,condition,time_s,proxy,u_ctrl
88141,PHASE_LOCKED_ADAPTIVE,22.0,-1.6190017173714377,0.0
88141,PHASE_LOCKED_ADAPTIVE,23.0,-3.143662368750218,0.0
88141,PHASE_LOCKED_ADAPTIVE,24.0,-15.457368836901688,0.0
88141,PHASE_LOCKED_ADAPTIVE,25.0,5.0846470923360645,0.0
88141,PHASE_LOCKED_ADAPTIVE,26.0,2.429653643300206,0.0
88141,PHASE_LOCKED_ADAPTIVE,27.0,9.99599807912072,0.0
88141,PHASE_LOCKED_ADAPTIVE,28.0,-3.04664105916585,0.0
88141,PHASE_LOCKED_ADAPTIVE,29.0,-6.723156710994638,0.0
88141,PHASE_LOCKED_ADAPTIVE,30.0,1.0579581086248457,0.0
88141,PHASE_LOCKED_ADAPTIVE,31.0,-8.058997919240554,0.0
88141,PHASE_LOCKED_ADAPTIVE,32.0,-11.489037609268532,0.0
88141,PHASE_LOCKED_ADAPTIVE,33.0,1.1545705558487218,0.0
88141,PHASE_LOCKED_ADAPTIVE,34.0,23.434898527075354,0.0
88141,PHASE_LOCKED_ADAPTIVE,35.0,-1.4889837440957787,0.0
88141,PHASE_LOCKED_ADAPTIVE,36.0,-9.494889476806156,0.0
88141,PHASE_LOCKED_ADAPTIVE,37.0,12.989479175240998,0.0
88141,PHASE_LOCKED_ADAPTIVE,38.0,4.884567079806049,0.0
88141,PHASE_LOCKED_ADAPTIVE,39.0,1.4765897604914868,0.0
88141,PHASE_LOCKED_ADAPTIVE,40.0,-4.212613180765013,0.0
88141,PHASE_LOCKED_ADAPTIVE,41.0,-1.664854669430238,0.0
88141,PHASE_LOCKED_ADAPTIVE,42.0,-0.34483149101027233,0.0
88141,PHASE_LOCKED_ADAPTIVE,43.0,-8.751418181321204,0.0
88141,PHASE_LOCKED_ADAPTIVE,44.0,2.302612634260809,0.0
88141,PHASE_LOCKED_ADAPTIVE,45.0,23.413513719414375,0.0
88141,PHASE_LOCKED_ADAPTIVE,46.0,-2.753691481896481,0.0
88141,PHASE_LOCKED_ADAPTIVE,47.0,-25.855095062484846,0.037587353837505326
88141,PHASE_LOCKED_ADAPTIVE,48.0,4.466217273796752,0.0
88141,PHASE_LOCKED_ADAPTIVE,49.0,2.223349592312279,0.0
88141,PHASE_LOCKED_ADAPTIVE,50.0,-5.808660776451436,0.0
88141,PHASE_LOCKED_ADAPTIVE,51.0,0.1679664419649729,0.0
88141,PHASE_LOCKED_ADAPTIVE,52.0,6.563537421236404,0.0
88141,PHASE_LOCKED_ADAPTIVE,53.0,-2.913591072094307,0.0
88141,PHASE_LOCKED_ADAPTIVE,54.0,-11.522664991215555,0.0
88141,PHASE_LOCKED_ADAPTIVE,55.0,3.913182898276568,0.0
88141,PHASE_LOCKED_ADAPTIVE,56.0,21.019340353678107,0.0
88141,PHASE_LOCKED_ADAPTIVE,57.0,12.637307700917644,0.04514962415448702
88141,PHASE_LOCKED_ADAPTIVE,58.0,-9.540159854532327,0.0
88141,PHASE_LOCKED_ADAPTIVE,59.0,-0.9949132956405649,0.0
88141,PHASE_LOCKED_ADAPTIVE,60.0,-0.3939998347527396,0.0
88141,PHASE_LOCKED_ADAPTIVE,61.0,-4.90885927222553,0.0
88141,PHASE_LOCKED_ADAPTIVE,62.0,1.8954882884355262,0.0
88141,PHASE_LOCKED_ADAPTIVE,63.0,-0.627080345505715,0.0
88141,PHASE_LOCKED_ADAPTIVE,64.0,-3.327263699624709,0.0
88141,PHASE_LOCKED_ADAPTIVE,65.0,-19.40213308084145,0.0
88141,PHASE_LOCKED_ADAPTIVE,66.0,0.6375629927706239,0.0
88141,PHASE_LOCKED_ADAPTIVE,67.0,2.8914758666884643,0.0
88141,PHASE_LOCKED_ADAPTIVE,68.0,-1.9268537932679357,0.0
88141,PHASE_LOCKED_ADAPTIVE,69.0,-2.6434496004500097,0.0
88141,PHASE_LOCKED_ADAPTIVE,70.0,-2.3011742352586237,0.0
88141,PHASE_LOCKED_ADAPTIVE,71.0,-1.2240244702617697,0.0
88141,PHASE_LOCKED_ADAPTIVE,72.0,-8.198298143908874,0.0
88141,PHASE_LOCKED_ADAPTIVE,73.0,3.568349791736025,0.0
88141,PHASE_LOCKED_ADAPTIVE,74.0,1.5360670411256716,0.0
88141,PHASE_SHIFTED,15.0,3.1327144630905304,0.0
88141,PHASE_SHIFTED,16.0,16.796831047068356,0.0
88141,PHASE_SHIFTED,17.0,-12.292922362272918,0.0
88141,PHASE_SHIFTED,18.0,-4.331746477639315,0.0
88141,PHASE_SHIFTED,19.0,5.76653768208879,0.0
88141,PHASE_SHIFTED,20.0,-6.620334212277185,0.0
88141,PHASE_SHIFTED,21.0,1.9601889404500472,0.0326371663242477
88141,PHASE_SHIFTED,22.0,-1.5869672443037053,0.0
88141,PHASE_SHIFTED,23.0,-3.126481842881712,0.0
88141,PHASE_SHIFTED,24.0,-15.470427523844284,0.0
88141,PHASE_SHIFTED,25.0,5.308515368245997,0.0326371663242477
88141,PHASE_SHIFTED,26.0,2.4443008654076728,0.0
88141,PHASE_SHIFTED,27.0,10.151703613689028,0.0326371663242477
88141,PHASE_SHIFTED,28.0,-3.04675764269306,0.0
88141,PHASE_SHIFTED,29.0,-6.73857453800637,0.0
88141,PHASE_SHIFTED,30.0,1.0822160258874836,0.0
88141,PHASE_SHIFTED,31.0,-8.12259789335422,0.0
88141,PHASE_SHIFTED,32.0,-11.521620908755116,0.0
88141,PHASE_SHIFTED,33.0,1.1751220691985031,0.0
88141,PHASE_SHIFTED,34.0,23.433297880404773,0.0
88141,PHASE_SHIFTED,35.0,-1.7150801765986379,0.0
88141,PHASE_SHIFTED,36.0,-9.486151823595412,0.0
88141,PHASE_SHIFTED,37.0,12.999748506918468,0.0
88141,PHASE_SHIFTED,38.0,5.53693948953533,0.0
88141,PHASE_SHIFTED,39.0,1.3974880531689882,0.0
88141,PHASE_SHIFTED,40.0,-4.181555742575327,0.0
88141,PHASE_SHIFTED,41.0,-1.780208677854056,0.0
88141,PHASE_SHIFTED,42.0,0.4258680709552265,0.0
88141,PHASE_SHIFTED,43.0,-8.75249699372606,0.0
88141,PHASE_SHIFTED,44.0,2.48532065396434,0.037587353837505326
88141,PHASE_SHIFTED,45.0,23.410059533396872,0.0
88141,PHASE_SHIFTED,46.0,-2.7611935258270046,0.0
88141,PHASE_SHIFTED,47.0,-29.43729444921605,0.0
88141,PHASE_SHIFTED,48.0,4.383985561863913,0.0
88141,PHASE_SHIFTED,49.0,2.223196091784019,0.0
88141,PHASE_SHIFTED,50.0,-6.222924212891618,0.0
88141,PHASE_SHIFTED,51.0,0.3058339621806405,0.0
88141,PHASE_SHIFTED,52.0,6.62792494169695,0.0
88141,PHASE_SHIFTED,53.0,-2.961620895586392,0.0
88141,PHASE_SHIFTED,54.0,-11.516813499477145,0.0
88141,PHASE_SHIFTED,55.0,3.995709626734728,0.04514962415448702
88141,PHASE_SHIFTED,56.0,21.909014381387387,0.0
88141,PHASE_SHIFTED,57.0,12.401559653194377,0.0
88141,PHASE_SHIFTED,58.0,-9.55682895539871,0.0
88141,PHASE_SHIFTED,59.0,-1.0528725991900467,0.0
88141,PHASE_SHIFTED,60.0,-0.12851279505073365,0.0
88141,PHASE_SHIFTED,61.0,-4.933484463936714,0.0
88141,PHASE_SHIFTED,62.0,2.0616002483012985,0.0
88141,PHASE_SHIFTED,63.0,-0.5940724135823527,0.0
88141,PHASE_SHIFTED,64.0,-3.1682247916333637,0.0
88141,PHASE_SHIFTED,65.0,-19.443773535713277,0.0
88141,PHASE_SHIFTED,66.0,0.6517246819368383,0.0
88141,PHASE_SHIFTED,67.0,2.884057434612081,0.0
88141,PHASE_SHIFTED,68.0,-4.0179216901051795,0.0
88141,PHASE_SHIFTED,69.0,2.2170649647320237,0.0
88141,PHASE_SHIFTED,70.0,-1.5659855401487843,0.05
88141,PHASE_SHIFTED,71.0,-1.167350756802532,0.0
88141,PHASE_SHIFTED,72.0,-8.025795930259907,0.0
88141,PHASE_SHIFTED,73.0,3.5596190477405254,0.0
88141,PHASE_SHIFTED,74.0,1.584769438182998,0.0
99149,SHAM,15.0,-6.400294424748676,0.0
99149,SHAM,16.0,2.330852927173954,0.0
99149,SHAM,17.0,19.621979040685016,0.0
99149,SHAM,18.0,18.176434015182245,0.0
99149,SHAM,19.0,-35.24377270122115,0.0
99149,SHAM,20.0,-0.9801666534703157,0.0
99149,SHAM,21.0,2.95528157809275,0.0
99149,SHAM,22.0,-4.818618454921091,0.0
99149,SHAM,23.0,0.5886744339375027,0.0
99149,SHAM,24.0,3.992547956411663,0.0
99149,SHAM,25.0,-1.5348292591885138,0.0
99149,SHAM,26.0,-9.915033947219545,0.0
99149,SHAM,27.0,4.572689049090273,0.0
99149,SHAM,28.0,2.4241604290290986,0.0
99149,SHAM,29.0,13.194588589536105,0.0
99149,SHAM,30.0,-5.984474562076036,0.0
99149,SHAM,31.0,-4.7602724558996945,0.0
99149,SHAM,32.0,3.2975696245022723,0.0
99149,SHAM,33.0,-4.3127508722708585,0.0
99149,SHAM,34.0,3.8159093921824705,0.0
99149,SHAM,35.0,-0.8730686145017652,0.0
99149,SHAM,36.0,-1.7667395950800882,0.0
99149,SHAM,37.0,-18.46203632517933,0.0
99149,SHAM,38.0,0.29617549060527715,0.0
99149,SHAM,39.0,2.249721701456353,0.0
99149,SHAM,40.0,9.148518877681521,0.0
99149,SHAM,41.0,-0.84935274061258,0.0
99149,SHAM,42.0,-6.27446324745336,0.0
99149,SHAM,43.0,-0.5628821465822609,0.0
99149,SHAM,44.0,-7.548011780077121,0.0
99149,SHAM,45.0,-8.759354321823256,0.0
99149,SHAM,46.0,1.443086176998104,0.0
99149,SHAM,47.0,27.918893789359245,0.0
99149,SHAM,48.0,-3.0464035823941806,0.0
99149,SHAM,49.0,-33.56351918499135,0.0
99149,SHAM,50.0,8.471391658604594,0.0
99149,SHAM,51.0,0.7795320312738887,0.0
99149,SHAM,52.0,-8.050691102061975,0.0
99149,SHAM,53.0,-2.219628877574614,0.0
99149,SHAM,54.0,-1.565007433875365,0.0
99149,SHAM,55.0,0.38618801599470953,0.0
99149,SHAM,56.0,-9.131781767434997,0.0
99149,SHAM,57.0,3.506054572974687,0.0
99149,SHAM,58.0,23.121044576337223,0.0
99149,SHAM,59.0,12.091740104953585,0.0
99149,SHAM,60.0,-20.565043582694152,0.0
99149,SHAM,61.0,1.7735722331361448,0.0
99149,SHAM,62.0,3.727023453708572,0.0
99149,SHAM,63.0,-4.298065215978772,0.0
99149,SHAM,64.0,0.7593954753851828,0.0
99149,SHAM,65.0,-1.6473577736870637,0.0
99149,SHAM,66.0,-1.1323576483300624,0.0
99149,SHAM,67.0,-7.937523913696472,0.0
99149,SHAM,68.0,4.432364039517067,0.0
99149,SHAM,69.0,4.011094681122762,0.0
99149,SHAM,70.0,11.07868872545158,0.0
99149,SHAM,71.0,-5.00126598304313,0.0
99149,SHAM,72.0,-2.146841857024595,0.0
99149,SHAM,73.0,2.4404063381477714,0.0
99149,SHAM,74.0,-5.007839424134055,0.0
99149,FIXED,15.0,-6.3319917447396845,0.035
99149,FIXED,16.0,2.2713242074804185,0.035
99149,FIXED,17.0,1.695639843530955,0.035
99149,FIXED,18.0,17.359067831075475,0.035
99149,FIXED,19.0,-20.62864971288065,0.035
99149,FIXED,20.0,-0.8099219304797234,0.035
99149,FIXED,21.0,2.720067278853233,0.035
99149,FIXED,22.0,-5.2182278779972044,0.035
99149,FIXED,23.0,0.6025001563963572,0.035
99149,FIXED,24.0,-2.678919780672567,0.035
99149,FIXED,25.0,-1.6097050325697138,0.035
99149,FIXED,26.0,-12.05684805241292,0.035
99149,FIXED,27.0,3.858717497673619,0.035
99149,FIXED,28.0,2.2457714365823556,0.035
99149,FIXED,29.0,12.607660611300824,0.035
99149,FIXED,30.0,-4.514439714363122,0.035
99149,FIXED,31.0,-3.853097690742846,0.035
99149,FIXED,32.0,3.107693661976396,0.035
99149,FIXED,33.0,-4.6910463708014465,0.035
99149,FIXED,34.0,3.179494551456108,0.035
99149,FIXED,35.0,-0.8387780195351302,0.035
99149,FIXED,36.0,-2.1394137635346175,0.035
99149,FIXED,37.0,4.648096199367635,0.035
99149,FIXED,38.0,-0.6096446263982536,0.035
99149,FIXED,39.0,2.180864756774165,0.035
99149,FIXED,40.0,8.436811639913493,0.035
99149,FIXED,41.0,-0.836884551912942,0.035
99149,FIXED,42.0,-5.4187879236516965,0.035
99149,FIXED,43.0,-0.47973677880792653,0.035
99149,FIXED,44.0,-9.975361731837749,0.035
99149,FIXED,45.0,-17.517081282151825,0.035
99149,FIXED,46.0,1.398469259308538,0.035
99149,FIXED,47.0,20.134447532500904,0.035
99149,FIXED,48.0,-2.9281096707809984,0.035
99149,FIXED,49.0,-31.262110356583744,0.035
99149,FIXED,50.0,8.32584316623604,0.035
99149,FIXED,51.0,4.363492553726372,0.035
99149,FIXED,52.0,3.9736454783801056,0.035
99149,FIXED,53.0,-3.234815961684878,0.035
99149,FIXED,54.0,-2.0090033569503674,0.035
99149,FIXED,55.0,0.14432771254689336,0.035
99149,FIXED,56.0,-11.539810960772225,0.035
99149,FIXED,57.0,3.2868768280549965,0.035
99149,FIXED,58.0,20.724613558612592,0.035
99149,FIXED,59.0,-0.9698883331335839,0.035
99149,FIXED,60.0,-11.02964083769412,0.035
99149,FIXED,61.0,1.0632010094843602,0.035
99149,FIXED,62.0,3.195564820171853,0.035
99149,FIXED,63.0,-4.494869905628376,0.035
99149,FIXED,64.0,0.7511078869026244,0.035
99149,FIXED,65.0,-1.8122648746409564,0.035
99149,FIXED,66.0,-1.5761641768894052,0.035
99149,FIXED,67.0,-8.16531202089271,0.035
99149,FIXED,68.0,3.121246532230859,0.035
99149,FIXED,69.0,2.9778332242264947,0.035
99149,FIXED,70.0,9.475913799674213,0.035
99149,FIXED,71.0,-4.027375443579839,0.035
99149,FIXED,72.0,-1.7159442707704975,0.035
99149,FIXED,73.0,0.8042018068548984,0.035
99149,FIXED,74.0,-5.536016201789557,0.035
99149,PHASE_LOCKED_FIXED,15.0,-6.400294424748676,0.0
99149,PHASE_LOCKED_FIXED,16.0,2.3291238288090597,0.0
99149,PHASE_LOCKED_FIXED,17.0,19.347230911177387,0.0
99149,PHASE_LOCKED_FIXED,18.0,18.377336185678132,0.035
99149,PHASE_LOCKED_FIXED,19.0,-35.24462480382735,0.0
99149,PHASE_LOCKED_FIXED,20.0,-0.9902142175173712,0.0
99149,PHASE_LOCKED_FIXED,21.0,2.955262185465124,0.0
99149,PHASE_LOCKED_FIXED,22.0,-4.81986190270796,0.0
99149,PHASE_LOCKED_FIXED,23.0,0.5612304330942175,0.0
99149,PHASE_LOCKED_FIXED,24.0,3.949898510222222,0.0
99149,PHASE_LOCKED_FIXED,25.0,-1.534944034020791,0.0
99149,PHASE_LOCKED_FIXED,26.0,-9.916842280380637,0.0
99149,PHASE_LOCKED_FIXED,27.0,4.571451006688826,0.0
99149,PHASE_LOCKED_FIXED,28.0,2.362096158919763,0.0
99149,PHASE_LOCKED_FIXED,29.0,13.306913506678097,0.035
99149,PHASE_LOCKED_FIXED,30.0,-5.984710215075256,0.0
99149,PHASE_LOCKED_FIXED,31.0,-4.773930780205343,0.0
99149,PHASE_LOCKED_FIXED,32.0,3.2339836921480183,0.0
99149,PHASE_LOCKED_FIXED,33.0,-4.312869660572407,0.0
99149,PHASE_LOCKED_FIXED,34.0,3.814125280852182,0.0
99149,PHASE_LOCKED_FIXED,35.0,-0.8862479300198012,0.0
99149,PHASE_LOCKED_FIXED,36.0,-1.7669017642324116,0.0
99149,PHASE_LOCKED_FIXED,37.0,-18.464773360217478,0.0
99149,PHASE_LOCKED_FIXED,38.0,0.2881974512379759,0.0
99149,PHASE_LOCKED_FIXED,39.0,2.379824253318769,0.035
99149,PHASE_LOCKED_FIXED,40.0,9.155325046500973,0.0
99149,PHASE_LOCKED_FIXED,41.0,-0.8495166823895728,0.0
99149,PHASE_LOCKED_FIXED,42.0,-6.28398484138879,0.0
99149,PHASE_LOCKED_FIXED,43.0,-0.5623508497774266,0.0
99149,PHASE_LOCKED_FIXED,44.0,-8.641787367332142,0.0
99149,PHASE_LOCKED_FIXED,45.0,-8.761374873609846,0.0
99149,PHASE_LOCKED_FIXED,46.0,1.4354080917923673,0.0
99149,PHASE_LOCKED_FIXED,47.0,27.918879539664577,0.035
99149,PHASE_LOCKED_FIXED,48.0,-3.0469236871268013,0.0
99149,PHASE_LOCKED_FIXED,49.0,-33.57395907323138,0.0
99149,PHASE_LOCKED_FIXED,50.0,8.351509398884522,0.0
99149,PHASE_LOCKED_FIXED,51.0,0.7792594053563411,0.0
99149,PHASE_LOCKED_FIXED,52.0,-8.051816480494756,0.0
99149,PHASE_LOCKED_FIXED,53.0,-2.233855519329314,0.0
99149,PHASE_LOCKED_FIXED,54.0,-1.5799928416615538,0.0
99149,PHASE_LOCKED_FIXED,55.0,0.05339047441349498,0.0
99149,PHASE_LOCKED_FIXED,56.0,-9.132605848778992,0.0
99149,PHASE_LOCKED_FIXED,57.0,3.504096849100724,0.0
99149,PHASE_LOCKED_FIXED,58.0,22.977994280838082,0.0
99149,PHASE_LOCKED_FIXED,59.0,12.379495472764019,0.035
99149,PHASE_LOCKED_FIXED,60.0,-20.566016016649446,0.0
99149,PHASE_LOCKED_FIXED,61.0,1.7744327341417288,0.0
99149,PHASE_LOCKED_FIXED,62.0,3.720228586638802,0.0
99149,PHASE_LOCKED_FIXED,63.0,-4.299460152112083,0.0
99149,PHASE_LOCKED_FIXED,64.0,0.7431007651129529,0.0
99149,PHASE_LOCKED_FIXED,65.0,-1.6684050924994254,0.0
99149,PHASE_LOCKED_FIXED,66.0,-1.2733710429369272,0.0
99149,PHASE_LOCKED_FIXED,67.0,-7.983430313771131,0.0
99149,PHASE_LOCKED_FIXED,68.0,4.432544430711954,0.0
99149,PHASE_LOCKED_FIXED,69.0,3.9863149131760425,0.0
99149,PHASE_LOCKED_FIXED,70.0,11.2167732945278,0.035
99149,PHASE_LOCKED_FIXED,71.0,-5.001581053587967,0.0
99149,PHASE_LOCKED_FIXED,72.0,-2.1608602880239136,0.0
99149,PHASE_LOCKED_FIXED,73.0,2.360147420643155,0.0
99149,PHASE_LOCKED_FIXED,74.0,-4.9621135567347805,0.0
99149,PHASE_LOCKED_ADAPTIVE,15.0,-6.400294424748676,0.0
99149,PHASE_LOCKED_ADAPTIVE,16.0,2.3291238288090597,0.0
99149,PHASE_LOCKED_ADAPTIVE,17.0,19.347230911177387,0.0
99149,PHASE_LOCKED_ADAPTIVE,18.0,18.377336185678132,0.035
99149,PHASE_LOCKED_ADAPTIVE,19.0,-35.24462480382735,0.0
99149,PHASE_LOCKED_ADAPTIVE,20.0,-0.9902142175173712,0.0
99149,PHASE_LOCKED_ADAPTIVE,21.0,2.955262185465124,0.0
99149,PHASE_LOCKED_ADAPTIVE,22.0,-4.820096070085543,0.0
99149,PHASE_LOCKED_ADAPTIVE,23.0,0.5562162895873968,0.0
99149,PHASE_LOCKED_ADAPTIVE,24.0,3.941856257549153,0.0
99149,PHASE_LOCKED_ADAPTIVE,25.0,-1.5349656726115934,0.0
99149,PHASE_LOCKED_ADAPTIVE,26.0,-9.917139804590157,0.0
99149,PHASE_LOCKED_ADAPTIVE,27.0,4.5712174815890405,0.0
99149,PHASE_LOCKED_ADAPTIVE,28.0,2.3508472163331406,0.0
99149,PHASE_LOCKED_ADAPTIVE,29.0,13.32791655402698,0.04216051719496303
99149,PHASE_LOCKED_ADAPTIVE,30.0,-5.9847545464556955,0.0
99149,PHASE_LOCKED_ADAPTIVE,31.0,-4.783154234940367,0.0
99149,PHASE_LOCKED_ADAPTIVE,32.0,3.2099315671624495,0.0
99149,PHASE_LOCKED_ADAPTIVE,33.0,-4.31291458843123,0.0
99149,PHASE_LOCKED_ADAPTIVE,34.0,3.813426131053421,0.0
99149,PHASE_LOCKED_ADAPTIVE,35.0,-0.8913792606534465,0.0
99149,PHASE_LOCKED_ADAPTIVE,36.0,-1.7669648170292125,0.0
99149,PHASE_LOCKED_ADAPTIVE,37.0,-18.465805423632904,0.0
99149,PHASE_LOCKED_ADAPTIVE,38.0,0.285093036106715,0.0
99149,PHASE_LOCKED_ADAPTIVE,39.0,2.4301581606958833,0.05
99149,PHASE_LOCKED_ADAPTIVE,40.0,9.1579791324162,0.0
99149,PHASE_LOCKED_ADAPTIVE,41.0,-0.8495804131326501,0.0
99149,PHASE_LOCKED_ADAPTIVE,42.0,-6.287411795633691,0.0
99149,PHASE_LOCKED_ADAPTIVE,43.0,-0.5622405788872353,0.0
99149,PHASE_LOCKED_ADAPTIVE,44.0,-9.36784798610033,0.0
99149,PHASE_LOCKED_ADAPTIVE,45.0,-8.76271731355323,0.0
99149,PHASE_LOCKED_ADAPTIVE,46.0,1.4325119556601762,0.0
99149,PHASE_LOCKED_ADAPTIVE,47.0,27.918874164749663,0.05
99149,PHASE_LOCKED_ADAPTIVE,48.0,-3.0471254509189025,0.0
99149,PHASE_LOCKED_ADAPTIVE,49.0,-33.57802194281203,0.0
99149,PHASE_LOCKED_ADAPTIVE,50.0,8.305964917375602,0.0
99149,PHASE_LOCKED_ADAPTIVE,51.0,0.7791562002457446,0.0
99149,PHASE_LOCKED_ADAPTIVE,52.0,-8.05225431649571,0.0
99149,PHASE_LOCKED_ADAPTIVE,53.0,-2.2393535732699754,0.0
99149,PHASE_LOCKED_ADAPTIVE,54.0,-1.5858312123669005,0.0
99149,PHASE_LOCKED_ADAPTIVE,55.0,-0.057584989085318616,0.0
99149,PHASE_LOCKED_ADAPTIVE,56.0,-9.132871786970869,0.0
99149,PHASE_LOCKED_ADAPTIVE,57.0,3.5033392434776323,0.0
99149,PHASE_LOCKED_ADAPTIVE,58.0,22.897683922300054,0.0
99149,PHASE_LOCKED_ADAPTIVE,59.0,12.490401991854554,0.05
99149,PHASE_LOCKED_ADAPTIVE,60.0,-20.566381672812824,0.0
99149,PHASE_LOCKED_ADAPTIVE,61.0,1.7748070353905132,0.0
99149,PHASE_LOCKED_ADAPTIVE,62.0,3.717700443980304,0.0
99149,PHASE_LOCKED_ADAPTIVE,63.0,-4.300002951363794,0.0
99149,PHASE_LOCKED_ADAPTIVE,64.0,0.7369237298559261,0.0
99149,PHASE_LOCKED_ADAPTIVE,65.0,-1.676622784011983,0.0
99149,PHASE_LOCKED_ADAPTIVE,66.0,-1.3268268598889632,0.0
99149,PHASE_LOCKED_ADAPTIVE,67.0,-8.006027356355926,0.0
99149,PHASE_LOCKED_ADAPTIVE,68.0,4.432613145979763,0.0
99149,PHASE_LOCKED_ADAPTIVE,69.0,3.977635958361919,0.0
99149,PHASE_LOCKED_ADAPTIVE,70.0,11.269438292731804,0.05
99149,PHASE_LOCKED_ADAPTIVE,71.0,-5.001702587896817,0.0
99149,PHASE_LOCKED_ADAPTIVE,72.0,-2.1688440731589873,0.0
99149,PHASE_LOCKED_ADAPTIVE,73.0,2.33023489288513,0.0
99149,PHASE_LOCKED_ADAPTIVE,74.0,-4.947178452524393,0.0
99149,PHASE_SHIFTED,15.0,-6.400294424748676,0.0
99149,PHASE_SHIFTED,16.0,2.5951704582921566,0.035
99149,PHASE_SHIFTED,17.0,19.631743165917893,0.035
99149,PHASE_SHIFTED,18.0,18.175844406804917,0.0
99149,PHASE_SHIFTED,19.0,-35.28349344743246,0.0
99149,PHASE_SHIFTED,20.0,-0.9802656551172628,0.0
99149,PHASE_SHIFTED,21.0,2.94293452033188,0.0
99149,PHASE_SHIFTED,22.0,-5.203302248270776,0.0
99149,PHASE_SHIFTED,23.0,0.5888826475015263,0.0
99149,PHASE_SHIFTED,24.0,-2.7583938450854326,0.0
99149,PHASE_SHIFTED,25.0,-1.5950542875400264,0.0
99149,PHASE_SHIFTED,26.0,-10.258313220864146,0.0
99149,PHASE_SHIFTED,27.0,4.643976769029629,0.04216051719496303
99149,PHASE_SHIFTED,28.0,2.423589415867733,0.0
99149,PHASE_SHIFTED,29.0,13.14190773166885,0.0
99149,PHASE_SHIFTED,30.0,-6.009935609526101,0.0
99149,PHASE_SHIFTED,31.0,-4.818097412249978,0.0
99149,PHASE_SHIFTED,32.0,3.2973495450051296,0.0
99149,PHASE_SHIFTED,33.0,-4.320176871383592,0.0
99149,PHASE_SHIFTED,34.0,3.971351097976694,0.05
99149,PHASE_SHIFTED,35.0,-0.8753713505517957,0.0
99149,PHASE_SHIFTED,36.0,-1.7500859809132323,0.0
99149,PHASE_SHIFTED,37.0,4.900752408743115,0.0
99149,PHASE_SHIFTED,38.0,-0.6606706948657615,0.0
99149,PHASE_SHIFTED,39.0,2.2409165574233727,0.0
99149,PHASE_SHIFTED,40.0,8.594454426385594,0.0
99149,PHASE_SHIFTED,41.0,-0.8839361539883073,0.0
99149,PHASE_SHIFTED,42.0,-4.938435636074534,0.05
99149,PHASE_SHIFTED,43.0,-0.6989276593991289,0.0
99149,PHASE_SHIFTED,44.0,-7.548328038339741,0.0
99149,PHASE_SHIFTED,45.0,-8.765779942426848,0.0
99149,PHASE_SHIFTED,46.0,1.586751138131337,0.05
99149,PHASE_SHIFTED,47.0,27.918312360396964,0.0
99149,PHASE_SHIFTED,48.0,-3.2298442317601426,0.0
99149,PHASE_SHIFTED,49.0,-33.563874797646825,0.0
99149,PHASE_SHIFTED,50.0,8.474841912828863,0.0
99149,PHASE_SHIFTED,51.0,4.8016362428263735,0.0
99149,PHASE_SHIFTED,52.0,-8.285682856262612,0.0
99149,PHASE_SHIFTED,53.0,-2.21944579019166,0.0
99149,PHASE_SHIFTED,54.0,9.139750997030466,0.0
99149,PHASE_SHIFTED,55.0,0.3914994426439222,0.0
99149,PHASE_SHIFTED,56.0,-9.136245026602994,0.0
99149,PHASE_SHIFTED,57.0,3.5594626015755138,0.05
99149,PHASE_SHIFTED,58.0,23.20578127577416,0.05
99149,PHASE_SHIFTED,59.0,12.091353831201712,0.0
99149,PHASE_SHIFTED,60.0,-20.57340627832848,0.0
99149,PHASE_SHIFTED,61.0,1.7024626960471745,0.0
99149,PHASE_SHIFTED,62.0,3.9391213823134708,0.05
99149,PHASE_SHIFTED,63.0,-3.877313896443409,0.05
99149,PHASE_SHIFTED,64.0,0.759733586472694,0.0
99149,PHASE_SHIFTED,65.0,-1.7970055145002994,0.0
99149,PHASE_SHIFTED,66.0,-1.5080611275125944,0.0
99149,PHASE_SHIFTED,67.0,-7.980097745371122,0.0
99149,PHASE_SHIFTED,68.0,4.306609270942468,0.0
99149,PHASE_SHIFTED,69.0,3.9878275878477085,0.0
99149,PHASE_SHIFTED,70.0,11.078575240145428,0.0
99149,PHASE_SHIFTED,71.0,-5.015004621007579,0.0
99149,PHASE_SHIFTED,72.0,-2.1889332374840698,0.0
99149,PHASE_SHIFTED,73.0,2.440306365990846,0.0
99149,PHASE_SHIFTED,74.0,-5.010779186686049,0.0
